index,dBFS
4547,-54.602135
4548,-65.69975
4549,-48.7978
4550,-68.72511
4551,-53.917854
4552,-64.733665
4553,-60.205734
4554,-62.00927
4555,-76.32933
4556,-52.9241
4557,-63.46028
4558,-68.72511
4559,-52.9241
4560,-70.30873
4561,-56.32933
4562,-70.30873
4563,-70.30873
4564,-58.05306
4565,-63.46028
4566,-53.28357
4567,-66.22633
4568,-61.68146
4569,-62.349934
4570,-48.02987
4571,-53.917854
4572,-52.69246
4573,-54.74571
4574,-60.4815
4575,-68.72511
4576,-57.244488
4577,-51.032978
4578,-47.96331
4579,-60.205734
4580,-62.70451
4581,-57.439686
4582,-65.69975
4583,-54.602135
4584,-55.823215
4585,-66.78691
4586,-71.223885
4587,-56.504814
4588,-55.34497
4589,-50.75426
4590,-58.713066
4591,-60.205734
4592,-54.891697
4593,-56.157333
4594,-200.00002
4595,-64.733665
4596,-64.28813
4597,-51.720356
4598,-54.05047
4599,-76.32933
4600,-53.162083
4601,-52.35619
4602,-51.223885
4603,-59.427376
4604,-70.30873
4605,-53.162083
4606,-57.05358
4607,-57.63937
4608,-50.573303
4609,-45.69976
4610,-50.222305
4611,-55.823215
4612,-48.301323
4613,-64.733665
4614,-51.720356
4615,-60.76631
4616,-52.466843
4617,-84.28813
4618,-48.02987
4619,-47.02168
4620,-60.4815
4621,-64.28813
4622,-58.713066
4623,-53.787235
4624,-61.365578
4625,-51.032978
4626,-53.917854
4627,-64.733665
4628,-58.487442
4629,-73.40677
4630,-52.35619
4631,-71.223885
4632,-45.90657
4633,-78.26753
4634,-58.487442
4635,-60.205734
4636,-65.69975
4637,-72.24693
4638,-90.3087
4639,-69.48088
4640,-58.944702
4641,-59.427376
4642,-53.406773
4643,-51.419083
4644,-69.48088
4645,-61.68146
4646,-50.75426
4647,-59.67916
4648,-55.988663
4649,-46.558323
4650,-64.28813
4651,-61.365578
4652,-68.02987
4653,-49.80262
4654,-57.84375
4655,-70.30873
4656,-57.84375
4657,-68.02987
4658,-60.4815
4659,-60.205734
4660,-48.871098
4661,-48.370537
4662,-65.69975
4663,-90.3087
4664,-45.90657
4665,-60.4815
4666,-51.419083
4667,-58.267536
4668,-60.205734
4669,-66.78691
4670,-54.321922
4671,-50.30874
4672,-49.17064
4673,-54.05047
4674,-52.35619
4675,-62.70451
4676,-52.246933
4677,-52.9241
4678,-47.63796
4679,-50.75426
4680,-54.05047
4681,-68.02987
4682,-59.427376
4683,-57.05358
4684,-66.22633
4685,-51.82315
4686,-59.67916
4687,-54.185135
4688,-64.733665
4689,-48.096943
4690,-71.223885
4691,-53.658558
4692,-47.324352
4693,-52.578922
4694,-48.164536
4695,-48.096943
4696,-61.68146
4697,-90.3087
4698,-63.86435
4699,-76.32933
4700,-90.3087
4701,-53.28357
4702,-65.203285
4703,-64.28813
4704,-66.78691
4705,-48.301323
4706,-52.578922
4707,-53.04228
4708,-57.05358
4709,-74.745705
4710,-57.439686
4711,-61.060776
4712,-47.386173
4713,-58.267536
4714,-67.38618
4715,-51.51835
4716,-69.48088
4717,-53.658558
4718,-84.28813
4719,-72.24693
4720,-58.267536
4721,-54.185135
4722,-46.558323
4723,-200.00002
4724,-67.38618
4725,-67.38618
4726,-58.713066
4727,-57.439686
4728,-50.484215
4729,-50.484215
4730,-67.38618
4731,-52.466843
4732,-65.203285
4733,-45.69976
4734,-51.720356
4735,-61.68146
4736,-60.76631
4737,-55.50148
4738,-65.203285
4739,-52.807507
4740,-48.51063
4741,-48.945015
4742,-52.139034
4743,-54.321922
4744,-43.90581
4745,-57.63937
4746,-56.157333
4747,-62.00927
4748,-61.365578
4749,-50.136734
4750,-55.50148
4751,-68.02987
4752,-55.040173
4753,-54.74571
4754,-59.182686
4755,-48.65303
4756,-54.460903
4757,-55.988663
4758,-58.05306
4759,-76.32933
4760,-60.4815
4761,-62.70451
4762,-53.531754
4763,-65.203285
4764,-73.40677
4765,-50.75426
4766,-56.504814
4767,-48.164536
4768,-55.66086
4769,-55.191235
4770,-57.439686
4771,-90.3087
4772,-61.68146
4773,-65.203285
4774,-56.157333
4775,-76.32933
4776,-51.92717
4777,-48.7978
4778,-50.573303
4779,-67.38618
4780,-51.127907
4781,-70.30873
4782,-47.44844
4783,-49.80262
4784,-51.032978
4785,-63.86435
4786,-51.320934
4787,-48.02987
4788,-54.05047
4789,-62.00927
4790,-46.226334
4791,-58.267536
4792,-46.78691
4793,-53.917854
4794,-59.93846
4795,-78.26753
4796,-78.26753
4797,-56.683907
4798,-80.766304
4799,-52.246933
4800,-55.823215
4801,-45.547813
4802,-49.96807
4803,-73.40677
4804,-52.032455
4805,-56.157333
4806,-53.917854
4807,-60.76631
4808,-53.917854
4809,-52.139034
4810,-57.05358
4811,-63.86435
4812,-64.733665
4813,-65.203285
4814,-53.531754
4815,-66.78691
4816,-57.439686
4817,-52.69246
4818,-49.324375
4819,-52.69246
4820,-68.72511
4821,-61.060776
4822,-64.28813
4823,-46.502106
4824,-49.402275
4825,-58.267536
4826,-55.988663
4827,-48.23266
4828,-76.32933
4829,-73.40677
4830,-54.891697
4831,-56.32933
4832,-50.573303
4833,-54.460903
4834,-76.32933
4835,-63.07418
4836,-65.203285
4837,-65.69975
4838,-49.019577
4839,-54.891697
4840,-59.93846
4841,-58.487442
4842,-48.871098
4843,-50.30874
4844,-66.78691
4845,-51.223885
4846,-52.69246
4847,-53.917854
4848,-56.86678
4849,-59.182686
4850,-55.988663
4851,-50.846176
4852,-54.602135
4853,-73.40677
4854,-53.531754
4855,-63.07418
4856,-57.244488
4857,-65.69975
4858,-65.69975
4859,-90.3087
4860,-73.40677
4861,-53.04228
4862,-64.28813
4863,-72.24693
4864,-54.321922
4865,-53.04228
4866,-70.30873
4867,-54.321922
4868,-61.68146
4869,-58.944702
4870,-62.349934
4871,-47.081375
4872,-48.871098
4873,-62.00927
4874,-56.32933
4875,-54.185135
4876,-66.22633
4877,-52.9241
4878,-59.182686
4879,-73.40677
4880,-60.4815
4881,-54.602135
4882,-55.191235
4883,-57.63937
4884,-51.223885
4885,-54.891697
4886,-64.733665
4887,-58.713066
4888,-62.70451
4889,-48.164536
4890,-53.787235
4891,-52.9241
4892,-51.618767
4893,-66.22633
4894,-57.439686
4895,-52.139034
4896,-57.05358
4897,-50.75426
4898,-55.040173
4899,-50.75426
4900,-51.127907
4901,-73.40677
4902,-60.4815
4903,-78.26753
4904,-59.182686
4905,-68.72511
4906,-60.205734
4907,-65.203285
4908,-50.573303
4909,-56.32933
4910,-72.24693
4911,-57.05358
4912,-58.267536
4913,-51.419083
4914,-56.32933
4915,-55.34497
4916,-63.86435
4917,-63.07418
4918,-62.00927
4919,-49.094776
4920,-52.69246
4921,-59.67916
4922,-59.93846
4923,-60.76631
4924,-57.84375
4925,-64.28813
4926,-48.096943
4927,-57.63937
4928,-59.93846
4929,-61.060776
4930,-58.487442
4931,-61.060776
4932,-50.05199
4933,-65.203285
4934,-50.05199
4935,-53.04228
4936,-67.38618
4937,-55.040173
4938,-58.944702
4939,-54.74571
4940,-80.766304
4941,-54.74571
4942,-54.185135
4943,-64.733665
4944,-55.823215
4945,-55.50148
4946,-72.24693
4947,-55.66086
4948,-55.66086
4949,-57.84375
4950,-65.203285
4951,-66.78691
4952,-90.3087
4953,-59.427376
4954,-49.48088
4955,-44.116135
4956,-63.86435
4957,-62.349934
4958,-63.07418
4959,-62.00927
4960,-63.07418
4961,-80.766304
4962,-55.191235
4963,-53.28357
4964,-49.80262
4965,-53.162083
4966,-68.02987
4967,-84.28813
4968,-51.51835
4969,-70.30873
4970,-57.05358
4971,-76.32933
4972,-64.733665
4973,-69.48088
4974,-58.267536
4975,-66.78691
4976,-56.683907
4977,-53.162083
4978,-60.205734
4979,-58.267536
4980,-78.26753
4981,-56.683907
4982,-52.9241
4983,-62.70451
4984,-57.439686
4985,-67.38618
4986,-63.07418
4987,-56.683907
4988,-52.032455
4989,-51.419083
4990,-72.24693
4991,-50.30874
4992,-54.185135
4993,-50.573303
4994,-84.28813
4995,-45.34927
4996,-58.267536
4997,-49.72106
4998,-47.511154
4999,-61.060776
5000,-65.69975
5001,-50.573303
5002,-66.22633
5003,-49.80262
5004,-54.05047
5005,-48.72511
5006,-59.182686
5007,-55.191235
5008,-71.223885
5009,-53.531754
5010,-55.040173
5011,-73.40677
5012,-58.05306
5013,-69.48088
5014,-47.89726
5015,-49.247166
5016,-45.251675
5017,-51.618767
5018,-52.35619
5019,-90.3087
5020,-55.66086
5021,-78.26753
5022,-69.48088
5023,-61.365578
5024,-61.68146
5025,-59.67916
5026,-76.32933
5027,-62.00927
5028,-56.504814
5029,-55.50148
5030,-59.67916
5031,-71.223885
5032,-58.487442
5033,-51.51835
5034,-48.7978
5035,-56.157333
5036,-53.658558
5037,-74.745705
5038,-59.427376
5039,-56.157333
5040,-49.247166
5041,-49.64026
5042,-46.7292
5043,-59.427376
5044,-61.68146
5045,-58.267536
5046,-59.93846
5047,-56.157333
5048,-62.00927
5049,-55.50148
5050,-56.86678
5051,-80.766304
5052,-54.602135
5053,-67.38618
5054,-55.823215
5055,-74.745705
5056,-54.321922
5057,-49.72106
5058,-54.891697
5059,-52.139034
5060,-60.76631
5061,-55.66086
5062,-64.733665
5063,-50.05199
5064,-63.86435
5065,-55.988663
5066,-63.46028
5067,-51.92717
5068,-56.157333
5069,-53.658558
5070,-78.26753
5071,-46.9035
5072,-58.944702
5073,-58.487442
5074,-52.69246
5075,-58.487442
5076,-64.733665
5077,-49.324375
5078,-71.223885
5079,-52.139034
5080,-61.68146
5081,-62.349934
5082,-64.733665
5083,-65.69975
5084,-46.118435
5085,-55.988663
5086,-200.00002
5087,-45.80255
5088,-84.28813
5089,-50.30874
5090,-63.07418
5091,-46.226334
5092,-52.139034
5093,-45.959057
5094,-76.32933
5095,-64.28813
5096,-90.3087
5097,-58.944702
5098,-49.247166
5099,-48.096943
5100,-58.487442
5101,-60.205734
5102,-54.602135
5103,-73.40677
5104,-58.713066
5105,-71.223885
5106,-65.203285
5107,-60.205734
5108,-65.203285
5109,-53.787235
5110,-62.70451
5111,-53.787235
5112,-52.35619
5113,-60.76631
5114,-50.30874
5115,-56.86678
5116,-52.69246
5117,-55.66086
5118,-57.439686
5119,-51.51835
5120,-49.80262
5121,-52.032455
5122,-63.46028
5123,-68.02987
5124,-49.247166
5125,-49.17064
5126,-64.733665
5127,-63.07418
5128,-76.32933
5129,-51.92717
5130,-50.136734
5131,-80.766304
5132,-49.094776
5133,-52.246933
5134,-78.26753
5135,-54.321922
5136,-51.720356
5137,-90.3087
5138,-57.244488
5139,-55.34497
5140,-52.032455
5141,-51.51835
5142,-53.787235
5143,-46.558323
5144,-59.93846
5145,-73.40677
5146,-64.28813
5147,-90.3087
5148,-59.93846
5149,-54.602135
5150,-65.203285
5151,-58.487442
5152,-55.040173
5153,-51.82315
5154,-51.032978
5155,-43.226566
5156,-58.487442
5157,-78.26753
5158,-49.019577
5159,-63.46028
5160,-49.88495
5161,-56.157333
5162,-55.191235
5163,-48.301323
5164,-61.68146
5165,-76.32933
5166,-56.504814
5167,-47.02168
5168,-48.301323
5169,-56.504814
5170,-53.28357
5171,-49.324375
5172,-45.398483
5173,-63.86435
5174,-51.419083
5175,-74.745705
5176,-62.70451
5177,-66.22633
5178,-54.891697
5179,-57.05358
5180,-62.349934
5181,-58.944702
5182,-66.22633
5183,-51.127907
5184,-69.48088
5185,-55.66086
5186,-53.406773
5187,-52.9241
5188,-42.96162
5189,-57.63937
5190,-54.74571
5191,-57.84375
5192,-58.944702
5193,-53.162083
5194,-200.00002
5195,-66.78691
5196,-66.78691
5197,-50.136734
5198,-51.92717
5199,-48.23266
5200,-66.22633
5201,-48.65303
5202,-54.185135
5203,-72.24693
5204,-55.34497
5205,-48.51063
5206,-52.69246
5207,-48.65303
5208,-54.460903
5209,-62.00927
5210,-57.244488
5211,-53.406773
5212,-67.38618
5213,-56.504814
5214,-53.531754
5215,-49.094776
5216,-52.35619
5217,-58.713066
5218,-64.28813
5219,-51.720356
5220,-56.683907
5221,-63.86435
5222,-73.40677
5223,-53.406773
5224,-84.28813
5225,-48.7978
5226,-55.823215
5227,-59.182686
5228,-57.84375
5229,-56.86678
5230,-71.223885
5231,-90.3087
5232,-61.060776
5233,-53.531754
5234,-76.32933
5235,-54.05047
5236,-60.4815
5237,-57.63937
5238,-50.846176
5239,-69.48088
5240,-200.00002
5241,-50.573303
5242,-57.439686
5243,-51.51835
5244,-53.28357
5245,-61.68146
5246,-90.3087
5247,-57.84375
5248,-55.040173
5249,-66.78691
5250,-61.060776
5251,-57.63937
5252,-67.38618
5253,-57.84375
5254,-57.439686
5255,-90.3087
5256,-49.247166
5257,-60.76631
5258,-51.223885
5259,-64.733665
5260,-69.48088
5261,-58.05306
5262,-56.86678
5263,-56.157333
5264,-63.46028
5265,-63.07418
5266,-52.139034
5267,-64.28813
5268,-60.4815
5269,-67.38618
5270,-84.28813
5271,-59.93846
5272,-56.86678
5273,-53.917854
5274,-67.38618
5275,-62.70451
5276,-59.182686
5277,-47.511154
5278,-61.060776
5279,-51.92717
5280,-57.84375
5281,-58.267536
5282,-62.70451
5283,-52.032455
5284,-58.713066
5285,-47.76664
5286,-73.40677
5287,-63.46028
5288,-58.267536
5289,-64.28813
5290,-52.466843
5291,-62.00927
5292,-66.22633
5293,-90.3087
5294,-55.50148
5295,-55.988663
5296,-52.139034
5297,-53.162083
5298,-64.733665
5299,-60.76631
5300,-57.84375
5301,-78.26753
5302,-66.78691
5303,-58.713066
5304,-54.05047
5305,-51.223885
5306,-57.84375
5307,-62.00927
5308,-55.50148
5309,-50.573303
5310,-53.787235
5311,-54.185135
5312,-61.060776
5313,-61.060776
5314,-57.84375
5315,-46.845013
5316,-48.23266
5317,-47.386173
5318,-72.24693
5319,-49.17064
5320,-53.28357
5321,-57.63937
5322,-71.223885
5323,-52.466843
5324,-66.78691
5325,-46.011856
5326,-49.48088
5327,-78.26753
5328,-62.70451
5329,-54.321922
5330,-60.4815
5331,-72.24693
5332,-49.402275
5333,-60.205734
5334,-74.745705
5335,-59.427376
5336,-59.427376
5337,-51.82315
5338,-55.50148
5339,-46.671864
5340,-58.267536
5341,-65.69975
5342,-60.76631
5343,-69.48088
5344,-72.24693
5345,-80.766304
5346,-63.86435
5347,-59.427376
5348,-58.944702
5349,-51.419083
5350,-54.05047
5351,-69.48088
5352,-74.745705
5353,-49.96807
5354,-200.00002
5355,-51.032978
5356,-48.58154
5357,-59.93846
5358,-57.05358
5359,-55.823215
5360,-50.136734
5361,-62.70451
5362,-61.060776
5363,-58.713066
5364,-71.223885
5365,-58.713066
5366,-52.032455
5367,-52.9241
5368,-47.44844
5369,-60.4815
5370,-56.157333
5371,-46.502106
5372,-53.162083
5373,-55.50148
5374,-58.267536
5375,-60.205734
5376,-80.766304
5377,-52.9241
5378,-49.48088
5379,-51.618767
5380,-51.223885
5381,-55.66086
5382,-60.205734
5383,-50.663307
5384,-58.944702
5385,-46.280792
5386,-54.460903
5387,-52.807507
5388,-63.07418
5389,-76.32933
5390,-59.93846
5391,-58.487442
5392,-53.28357
5393,-55.040173
5394,-54.460903
5395,-56.32933
5396,-48.440304
5397,-59.67916
5398,-64.28813
5399,-47.44844
5400,-46.96239
5401,-55.040173
5402,-48.301323
5403,-69.48088
5404,-66.78691
5405,-65.69975
5406,-72.24693
5407,-63.46028
5408,-54.602135
5409,-67.38618
5410,-69.48088
5411,-78.26753
5412,-47.76664
5413,-55.34497
5414,-53.406773
5415,-52.139034
5416,-58.05306
5417,-78.26753
5418,-64.733665
5419,-49.17064
5420,-55.040173
5421,-56.683907
5422,-52.032455
5423,-63.46028
5424,-55.34497
5425,-90.3087
5426,-70.30873
5427,-57.439686
5428,-50.222305
5429,-48.370537
5430,-76.32933
5431,-90.3087
5432,-71.223885
5433,-64.733665
5434,-62.00927
5435,-51.320934
5436,-47.831703
5437,-56.157333
5438,-60.205734
5439,-59.427376
5440,-47.081375
5441,-48.096943
5442,-78.26753
5443,-53.658558
5444,-59.67916
5445,-59.427376
5446,-56.32933
5447,-46.671864
5448,-53.787235
5449,-53.531754
5450,-51.032978
5451,-43.82309
5452,-74.745705
5453,-52.578922
5454,-53.406773
5455,-63.46028
5456,-51.82315
5457,-55.988663
5458,-58.944702
5459,-59.93846
5460,-53.917854
5461,-57.84375
5462,-47.96331
5463,-60.76631
5464,-57.439686
5465,-55.50148
5466,-67.38618
5467,-60.76631
5468,-67.38618
5469,-54.321922
5470,-58.944702
5471,-61.68146
5472,-51.419083
5473,-65.69975
5474,-47.324352
5475,-59.182686
5476,-51.51835
5477,-70.30873
5478,-67.38618
5479,-74.745705
5480,-58.487442
5481,-59.67916
5482,-57.63937
5483,-56.86678
5484,-46.845013
5485,-53.531754
5486,-78.26753
5487,-50.663307
5488,-55.34497
5489,-47.89726
5490,-49.88495
5491,-53.28357
5492,-65.203285
5493,-49.17064
5494,-48.096943
5495,-59.182686
5496,-53.787235
5497,-47.081375
5498,-51.419083
5499,-47.081375
5500,-59.182686
5501,-62.349934
5502,-67.38618
5503,-90.3087
5504,-57.244488
5505,-70.30873
5506,-50.30874
5507,-78.26753
5508,-44.871902
5509,-53.04228
5510,-58.713066
5511,-54.891697
5512,-57.439686
5513,-51.51835
5514,-52.466843
5515,-64.28813
5516,-53.787235
5517,-55.50148
5518,-90.3087
5519,-70.30873
5520,-68.02987
5521,-53.406773
5522,-54.321922
5523,-84.28813
5524,-62.70451
5525,-51.127907
5526,-50.75426
5527,-57.63937
5528,-68.72511
5529,-58.267536
5530,-46.280792
5531,-51.82315
5532,-57.84375
5533,-53.917854
5534,-49.094776
5535,-64.28813
5536,-65.203285
5537,-51.320934
5538,-76.32933
5539,-49.560207
5540,-58.487442
5541,-72.24693
5542,-59.67916
5543,-76.32933
5544,-59.427376
5545,-49.80262
5546,-50.573303
5547,-62.00927
5548,-70.30873
5549,-52.139034
5550,-49.019577
5551,-54.460903
5552,-53.04228
5553,-51.320934
5554,-61.060776
5555,-60.4815
5556,-58.713066
5557,-52.139034
5558,-55.191235
5559,-55.988663
5560,-90.3087
5561,-52.69246
5562,-67.38618
5563,-57.05358
5564,-64.28813
5565,-61.060776
5566,-84.28813
5567,-90.3087
5568,-51.618767
5569,-74.745705
5570,-69.48088
5571,-52.139034
5572,-55.66086
5573,-71.223885
5574,-52.9241
5575,-73.40677
5576,-61.365578
5577,-57.05358
5578,-46.335594
5579,-50.93907
5580,-68.02987
5581,-52.9241
5582,-58.487442
5583,-78.26753
5584,-51.51835
5585,-66.22633
5586,-74.745705
5587,-58.05306
5588,-53.406773
5589,-57.244488
5590,-53.162083
5591,-51.720356
5592,-56.32933
5593,-73.40677
5594,-56.32933
5595,-67.38618
5596,-48.164536
5597,-56.683907
5598,-50.75426
5599,-54.602135
5600,-59.427376
5601,-63.07418
5602,-52.69246
5603,-51.419083
5604,-52.807507
5605,-53.28357
5606,-50.846176
5607,-51.419083
5608,-62.00927
5609,-64.733665
5610,-61.68146
5611,-63.46028
5612,-62.349934
5613,-67.38618
5614,-58.05306
5615,-52.35619
5616,-53.406773
5617,-65.69975
5618,-59.93846
5619,-54.460903
5620,-54.05047
5621,-56.157333
5622,-52.139034
5623,-53.28357
5624,-62.00927
5625,-64.733665
5626,-51.82315
5627,-51.82315
5628,-54.460903
5629,-78.26753
5630,-62.349934
5631,-55.34497
5632,-68.72511
5633,-47.386173
5634,-84.28813
5635,-63.07418
5636,-61.060776
5637,-54.321922
5638,-66.22633
5639,-51.618767
5640,-60.76631
5641,-49.80262
5642,-55.040173
5643,-90.3087
5644,-55.988663
5645,-57.05358
5646,-55.988663
5647,-59.427376
5648,-59.67916
5649,-55.191235
5650,-63.46028
5651,-52.466843
5652,-59.93846
5653,-65.69975
5654,-53.658558
5655,-59.93846
5656,-57.439686
5657,-90.3087
5658,-84.28813
5659,-76.32933
5660,-56.504814
5661,-47.386173
5662,-45.69976
5663,-200.00002
5664,-60.4815
5665,-61.68146
5666,-59.427376
5667,-58.267536
5668,-62.349934
5669,-57.05358
5670,-52.466843
5671,-49.88495
5672,-58.267536
5673,-63.07418
5674,-72.24693
5675,-51.032978
5676,-59.93846
5677,-59.93846
5678,-84.28813
5679,-61.365578
5680,-73.40677
5681,-60.76631
5682,-61.365578
5683,-55.50148
5684,-54.185135
5685,-55.823215
5686,-63.46028
5687,-70.30873
5688,-53.162083
5689,-56.86678
5690,-68.72511
5691,-56.86678
5692,-69.48088
5693,-60.76631
5694,-56.683907
5695,-49.96807
5696,-55.34497
5697,-200.00002
5698,-49.402275
5699,-55.66086
5700,-49.247166
5701,-53.787235
5702,-47.511154
5703,-55.823215
5704,-47.141487
5705,-49.88495
5706,-66.22633
5707,-61.68146
5708,-51.82315
5709,-84.28813
5710,-47.574326
5711,-80.766304
5712,-50.136734
5713,-55.191235
5714,-60.4815
5715,-60.76631
5716,-58.267536
5717,-53.917854
5718,-58.713066
5719,-62.70451
5720,-60.205734
5721,-46.335594
5722,-56.683907
5723,-44.03139
5724,-59.93846
5725,-52.578922
5726,-59.182686
5727,-58.713066
5728,-74.745705
5729,-70.30873
5730,-65.203285
5731,-61.060776
5732,-62.349934
5733,-70.30873
5734,-61.365578
5735,-52.807507
5736,-62.70451
5737,-59.93846
5738,-66.78691
5739,-57.05358
5740,-49.247166
5741,-51.320934
5742,-51.320934
5743,-57.05358
5744,-69.48088
5745,-61.365578
5746,-51.82315
5747,-50.484215
5748,-48.58154
5749,-48.164536
5750,-54.891697
5751,-84.28813
5752,-57.63937
5753,-64.733665
5754,-54.891697
5755,-53.658558
5756,-63.86435
5757,-58.713066
5758,-64.28813
5759,-55.988663
5760,-64.28813
5761,-56.32933
5762,-60.205734
5763,-52.807507
5764,-50.75426
5765,-50.484215
5766,-54.321922
5767,-60.205734
5768,-52.578922
5769,-61.060776
5770,-52.246933
5771,-63.46028
5772,-55.823215
5773,-62.349934
5774,-48.440304
5775,-84.28813
5776,-59.67916
5777,-58.944702
5778,-48.02987
5779,-53.658558
5780,-51.720356
5781,-57.244488
5782,-55.988663
5783,-64.733665
5784,-49.560207
5785,-56.683907
5786,-54.602135
5787,-57.63937
5788,-73.40677
5789,-70.30873
5790,-57.63937
5791,-45.398483
5792,-74.745705
5793,-57.439686
5794,-46.61491
5795,-57.63937
5796,-49.80262
5797,-61.365578
5798,-47.831703
5799,-46.9035
5800,-48.871098
5801,-65.69975
5802,-60.76631
5803,-68.02987
5804,-53.787235
5805,-52.35619
5806,-47.26297
5807,-76.32933
5808,-84.28813
5809,-54.185135
5810,-58.267536
5811,-65.203285
5812,-76.32933
5813,-90.3087
5814,-59.93846
5815,-61.060776
5816,-53.162083
5817,-67.38618
5818,-58.944702
5819,-52.246933
5820,-53.04228
5821,-51.032978
5822,-55.50148
5823,-51.419083
5824,-68.02987
5825,-63.86435
5826,-52.466843
5827,-47.511154
5828,-59.67916
5829,-68.02987
5830,-58.944702
5831,-47.831703
5832,-50.75426
5833,-80.766304
5834,-61.365578
5835,-67.38618
5836,-50.484215
5837,-51.51835
5838,-60.76631
5839,-48.7978
5840,-55.040173
5841,-74.745705
5842,-52.466843
5843,-54.05047
5844,-69.48088
5845,-58.267536
5846,-51.032978
5847,-53.917854
5848,-49.48088
5849,-72.24693
5850,-46.118435
5851,-80.766304
5852,-72.24693
5853,-64.733665
5854,-72.24693
5855,-61.365578
5856,-52.9241
5857,-54.74571
5858,-66.78691
5859,-76.32933
5860,-56.504814
5861,-55.34497
5862,-41.909622
5863,-59.427376
5864,-53.28357
5865,-52.807507
5866,-71.223885
5867,-50.484215
5868,-55.50148
5869,-63.86435
5870,-48.51063
5871,-54.891697
5872,-58.267536
5873,-48.72511
5874,-51.92717
5875,-48.51063
5876,-56.86678
5877,-56.683907
5878,-46.064983
5879,-47.081375
5880,-63.07418
5881,-52.578922
5882,-64.28813
5883,-58.944702
5884,-60.4815
5885,-56.504814
5886,-56.32933
5887,-74.745705
5888,-60.205734
5889,-58.713066
5890,-50.75426
5891,-54.602135
5892,-69.48088
5893,-54.321922
5894,-49.64026
5895,-44.03139
5896,-50.396034
5897,-90.3087
5898,-66.22633
5899,-65.69975
5900,-52.35619
5901,-64.28813
5902,-71.223885
5903,-62.00927
5904,-48.871098
5905,-57.439686
5906,-47.324352
5907,-55.823215
5908,-51.720356
5909,-52.35619
5910,-59.427376
5911,-50.663307
5912,-50.663307
5913,-51.320934
5914,-48.7978
5915,-55.040173
5916,-61.365578
5917,-60.76631
5918,-51.51835
5919,-53.531754
5920,-84.28813
5921,-60.4815
5922,-50.05199
5923,-48.945015
5924,-68.02987
5925,-66.22633
5926,-54.891697
5927,-55.50148
5928,-62.349934
5929,-67.38618
5930,-54.460903
5931,-69.48088
5932,-49.247166
5933,-49.88495
5934,-67.38618
5935,-61.365578
5936,-53.531754
5937,-65.203285
5938,-60.76631
5939,-72.24693
5940,-57.05358
5941,-61.68146
5942,-55.191235
5943,-58.944702
5944,-68.02987
5945,-51.320934
5946,-60.4815
5947,-61.68146
5948,-50.30874
5949,-67.38618
5950,-49.64026
5951,-57.84375
5952,-60.76631
5953,-73.40677
5954,-56.157333
5955,-56.504814
5956,-62.00927
5957,-59.182686
5958,-56.32933
5959,-200.00002
5960,-54.602135
5961,-66.78691
5962,-58.05306
5963,-50.93907
5964,-63.07418
5965,-50.222305
5966,-56.683907
5967,-80.766304
5968,-56.683907
5969,-52.807507
5970,-64.28813
5971,-68.72511
5972,-58.713066
5973,-53.531754
5974,-58.487442
5975,-63.86435
5976,-63.86435
5977,-63.07418
5978,-61.68146
5979,-54.460903
5980,-55.66086
5981,-63.46028
5982,-63.07418
5983,-54.460903
5984,-47.63796
5985,-65.69975
5986,-51.82315
5987,-68.02987
5988,-62.70451
5989,-60.76631
5990,-48.7978
5991,-62.00927
5992,-48.7978
5993,-68.72511
5994,-60.4815
5995,-59.93846
5996,-62.70451
5997,-51.82315
5998,-68.72511
5999,-74.745705
6000,-68.02987
6001,-54.891697
6002,-54.321922
6003,-53.787235
6004,-51.223885
6005,-55.823215
6006,-74.745705
6007,-61.365578
6008,-65.203285
6009,-71.223885
6010,-54.602135
6011,-60.76631
6012,-51.82315
6013,-52.139034
6014,-62.00927
6015,-64.733665
6016,-53.162083
6017,-52.807507
6018,-51.032978
6019,-69.48088
6020,-78.26753
6021,-68.72511
6022,-45.251675
6023,-55.988663
6024,-47.76664
6025,-54.321922
6026,-51.032978
6027,-50.30874
6028,-73.40677
6029,-65.69975
6030,-54.460903
6031,-60.205734
6032,-45.251675
6033,-52.139034
6034,-90.3087
6035,-66.22633
6036,-51.419083
6037,-78.26753
6038,-64.28813
6039,-49.247166
6040,-73.40677
6041,-74.745705
6042,-61.68146
6043,-56.32933
6044,-53.162083
6045,-50.136734
6046,-49.17064
6047,-55.191235
6048,-73.40677
6049,-62.70451
6050,-69.48088
6051,-73.40677
6052,-84.28813
6053,-64.28813
6054,-57.439686
6055,-58.713066
6056,-50.573303
6057,-56.683907
6058,-63.46028
6059,-64.28813
6060,-50.573303
6061,-68.72511
6062,-48.23266
6063,-52.578922
6064,-62.00927
6065,-56.504814
6066,-52.578922
6067,-51.720356
6068,-66.78691
6069,-58.267536
6070,-60.76631
6071,-80.766304
6072,-60.4815
6073,-48.7978
6074,-72.24693
6075,-47.511154
6076,-56.157333
6077,-49.72106
6078,-48.871098
6079,-50.136734
6080,-65.69975
6081,-58.267536
6082,-60.76631
6083,-62.349934
6084,-53.28357
6085,-48.945015
6086,-57.244488
6087,-50.136734
6088,-62.349934
6089,-56.86678
6090,-49.72106
6091,-68.02987
6092,-46.558323
6093,-57.244488
6094,-53.162083
6095,-55.66086
6096,-63.46028
6097,-63.86435
6098,-54.05047
6099,-57.84375
6100,-54.05047
