index,dBFS
4143,-78.26753
4144,-72.24693
4145,-76.32933
4146,-78.26753
4147,-78.26753
4148,-76.32933
4149,-84.28813
4150,-72.24693
4151,-72.24693
4152,-78.26753
4153,-76.32933
4154,-74.745705
4155,-80.766304
4156,-74.745705
4157,-73.40677
4158,-73.40677
4159,-84.28813
4160,-78.26753
4161,-84.28813
4162,-200.00002
4163,-70.30873
4164,-78.26753
4165,-80.766304
4166,-78.26753
4167,-76.32933
4168,-78.26753
4169,-73.40677
4170,-73.40677
4171,-74.745705
4172,-90.3087
4173,-71.223885
4174,-90.3087
4175,-84.28813
4176,-71.223885
4177,-74.745705
4178,-78.26753
4179,-78.26753
4180,-73.40677
4181,-76.32933
4182,-73.40677
4183,-73.40677
4184,-76.32933
4185,-73.40677
4186,-73.40677
4187,-200.00002
4188,-74.745705
4189,-72.24693
4190,-78.26753
4191,-74.745705
4192,-73.40677
4193,-76.32933
4194,-84.28813
4195,-72.24693
4196,-74.745705
4197,-74.745705
4198,-80.766304
4199,-78.26753
4200,-200.00002
4201,-74.745705
4202,-72.24693
4203,-80.766304
4204,-78.26753
4205,-74.745705
4206,-76.32933
4207,-76.32933
4208,-74.745705
4209,-73.40677
4210,-78.26753
4211,-78.26753
4212,-76.32933
4213,-200.00002
4214,-69.48088
4215,-69.48088
4216,-80.766304
4217,-78.26753
4218,-73.40677
4219,-80.766304
4220,-73.40677
4221,-73.40677
4222,-73.40677
4223,-80.766304
4224,-78.26753
4225,-76.32933
4226,-90.3087
4227,-71.223885
4228,-74.745705
4229,-78.26753
4230,-74.745705
4231,-76.32933
4232,-76.32933
4233,-74.745705
4234,-72.24693
4235,-76.32933
4236,-80.766304
4237,-73.40677
4238,-90.3087
4239,-84.28813
4240,-74.745705
4241,-76.32933
4242,-80.766304
4243,-78.26753
4244,-73.40677
4245,-80.766304
4246,-72.24693
4247,-71.223885
4248,-76.32933
4249,-78.26753
4250,-73.40677
4251,-90.3087
4252,-76.32933
4253,-72.24693
4254,-74.745705
4255,-74.745705
4256,-73.40677
4257,-74.745705
4258,-80.766304
4259,-74.745705
4260,-73.40677
4261,-76.32933
4262,-76.32933
4263,-74.745705
4264,-200.00002
4265,-72.24693
4266,-72.24693
4267,-78.26753
4268,-76.32933
4269,-73.40677
4270,-74.745705
4271,-80.766304
4272,-74.745705
4273,-73.40677
4274,-78.26753
4275,-80.766304
4276,-84.28813
4277,-200.00002
4278,-71.223885
4279,-72.24693
4280,-76.32933
4281,-76.32933
4282,-73.40677
4283,-80.766304
4284,-73.40677
4285,-74.745705
4286,-74.745705
4287,-78.26753
4288,-76.32933
4289,-76.32933
4290,-84.28813
4291,-76.32933
4292,-73.40677
4293,-74.745705
4294,-78.26753
4295,-74.745705
4296,-84.28813
4297,-73.40677
4298,-76.32933
4299,-76.32933
4300,-80.766304
4301,-73.40677
4302,-80.766304
4303,-80.766304
4304,-72.24693
4305,-74.745705
4306,-78.26753
4307,-78.26753
4308,-76.32933
4309,-80.766304
4310,-70.30873
4311,-73.40677
4312,-80.766304
4313,-76.32933
4314,-74.745705
4315,-90.3087
4316,-74.745705
4317,-70.30873
4318,-80.766304
4319,-78.26753
4320,-72.24693
4321,-78.26753
4322,-78.26753
4323,-73.40677
4324,-76.32933
4325,-74.745705
4326,-80.766304
4327,-74.745705
4328,-90.3087
4329,-73.40677
4330,-74.745705
4331,-78.26753
4332,-78.26753
4333,-78.26753
4334,-78.26753
4335,-73.40677
4336,-74.745705
4337,-73.40677
4338,-78.26753
4339,-80.766304
4340,-78.26753
4341,-84.28813
4342,-73.40677
4343,-76.32933
4344,-76.32933
4345,-80.766304
4346,-74.745705
4347,-84.28813
4348,-74.745705
4349,-72.24693
4350,-76.32933
4351,-78.26753
4352,-74.745705
4353,-80.766304
4354,-80.766304
4355,-72.24693
4356,-76.32933
4357,-78.26753
4358,-78.26753
4359,-78.26753
4360,-80.766304
4361,-74.745705
4362,-73.40677
4363,-74.745705
4364,-90.3087
4365,-74.745705
4366,-80.766304
4367,-76.32933
4368,-73.40677
4369,-74.745705
4370,-78.26753
4371,-72.24693
4372,-78.26753
4373,-80.766304
4374,-70.30873
4375,-72.24693
4376,-76.32933
4377,-80.766304
4378,-72.24693
4379,-200.00002
4380,-74.745705
4381,-71.223885
4382,-74.745705
4383,-80.766304
4384,-73.40677
4385,-76.32933
4386,-76.32933
4387,-74.745705
4388,-74.745705
4389,-78.26753
4390,-76.32933
4391,-74.745705
4392,-90.3087
4393,-72.24693
4394,-73.40677
4395,-78.26753
4396,-76.32933
4397,-73.40677
4398,-80.766304
4399,-74.745705
4400,-73.40677
4401,-74.745705
4402,-80.766304
4403,-78.26753
4404,-78.26753
4405,-84.28813
4406,-73.40677
4407,-73.40677
4408,-76.32933
4409,-73.40677
4410,-73.40677
4411,-78.26753
4412,-72.24693
4413,-76.32933
4414,-80.766304
4415,-78.26753
4416,-80.766304
4417,-84.28813
4418,-84.28813
4419,-71.223885
4420,-74.745705
4421,-80.766304
4422,-78.26753
4423,-74.745705
4424,-78.26753
4425,-74.745705
4426,-76.32933
4427,-74.745705
4428,-80.766304
4429,-73.40677
4430,-200.00002
4431,-80.766304
4432,-71.223885
4433,-76.32933
4434,-80.766304
4435,-73.40677
4436,-76.32933
4437,-78.26753
4438,-72.24693
4439,-74.745705
4440,-76.32933
4441,-84.28813
4442,-76.32933
4443,-90.3087
4444,-73.40677
4445,-70.30873
4446,-78.26753
4447,-84.28813
4448,-74.745705
4449,-84.28813
4450,-80.766304
4451,-71.223885
4452,-74.745705
4453,-80.766304
4454,-76.32933
4455,-78.26753
4456,-80.766304
4457,-72.24693
4458,-73.40677
4459,-76.32933
4460,-78.26753
4461,-72.24693
4462,-78.26753
4463,-80.766304
4464,-74.745705
4465,-72.24693
4466,-80.766304
4467,-76.32933
4468,-80.766304
4469,-84.28813
4470,-69.48088
4471,-74.745705
4472,-80.766304
4473,-76.32933
4474,-72.24693
4475,-76.32933
4476,-74.745705
4477,-71.223885
4478,-74.745705
4479,-84.28813
4480,-73.40677
4481,-78.26753
4482,-90.3087
4483,-70.30873
4484,-73.40677
4485,-76.32933
4486,-73.40677
4487,-74.745705
4488,-78.26753
4489,-73.40677
4490,-74.745705
4491,-76.32933
4492,-76.32933
4493,-74.745705
4494,-84.28813
4495,-76.32933
4496,-72.24693
4497,-78.26753
4498,-84.28813
4499,-74.745705
4500,-74.745705
4501,-78.26753
4502,-71.223885
4503,-73.40677
4504,-84.28813
4505,-78.26753
4506,-76.32933
4507,-90.3087
4508,-74.745705
4509,-73.40677
4510,-76.32933
4511,-74.745705
4512,-72.24693
4513,-78.26753
4514,-73.40677
4515,-73.40677
4516,-76.32933
4517,-76.32933
4518,-74.745705
4519,-74.745705
4520,-90.3087
4521,-72.24693
4522,-71.223885
4523,-76.32933
4524,-73.40677
4525,-71.223885
4526,-78.26753
4527,-74.745705
4528,-74.745705
4529,-74.745705
4530,-78.26753
4531,-76.32933
4532,-76.32933
4533,-90.3087
4534,-72.24693
4535,-72.24693
4536,-78.26753
4537,-76.32933
4538,-73.40677
4539,-80.766304
4540,-74.745705
4541,-73.40677
4542,-74.745705
4543,-78.26753
4544,-73.40677
4545,-80.766304
4546,-84.28813
4547,-71.223885
4548,-76.32933
4549,-84.28813
4550,-76.32933
4551,-76.32933
4552,-84.28813
4553,-72.24693
4554,-74.745705
4555,-76.32933
4556,-78.26753
4557,-74.745705
4558,-90.3087
4559,-76.32933
4560,-73.40677
4561,-74.745705
4562,-76.32933
4563,-73.40677
4564,-78.26753
4565,-84.28813
4566,-71.223885
4567,-76.32933
4568,-78.26753
4569,-84.28813
4570,-78.26753
4571,-90.3087
4572,-74.745705
4573,-73.40677
4574,-78.26753
4575,-78.26753
4576,-74.745705
4577,-78.26753
4578,-78.26753
4579,-72.24693
4580,-73.40677
4581,-84.28813
4582,-80.766304
4583,-74.745705
4584,-200.00002
4585,-72.24693
4586,-78.26753
4587,-78.26753
4588,-78.26753
4589,-74.745705
4590,-76.32933
4591,-74.745705
4592,-74.745705
4593,-80.766304
4594,-84.28813
4595,-74.745705
4596,-78.26753
4597,-90.3087
4598,-69.48088
4599,-74.745705
4600,-74.745705
4601,-76.32933
4602,-76.32933
4603,-80.766304
4604,-76.32933
4605,-73.40677
4606,-74.745705
4607,-80.766304
4608,-73.40677
4609,-200.00002
4610,-84.28813
4611,-72.24693
4612,-78.26753
4613,-80.766304
4614,-74.745705
4615,-73.40677
4616,-80.766304
4617,-72.24693
4618,-72.24693
4619,-73.40677
4620,-78.26753
4621,-72.24693
4622,-84.28813
4623,-76.32933
4624,-72.24693
4625,-80.766304
4626,-76.32933
4627,-73.40677
4628,-80.766304
4629,-80.766304
4630,-72.24693
4631,-73.40677
4632,-78.26753
4633,-78.26753
4634,-74.745705
4635,-90.3087
4636,-74.745705
4637,-72.24693
4638,-76.32933
4639,-80.766304
4640,-76.32933
4641,-90.3087
4642,-78.26753
4643,-76.32933
4644,-74.745705
4645,-76.32933
4646,-76.32933
4647,-76.32933
4648,-90.3087
4649,-71.223885
4650,-74.745705
4651,-74.745705
4652,-74.745705
4653,-74.745705
4654,-76.32933
4655,-72.24693
4656,-72.24693
4657,-78.26753
4658,-80.766304
4659,-73.40677
4660,-78.26753
4661,-200.00002
4662,-71.223885
4663,-76.32933
4664,-80.766304
4665,-76.32933
4666,-76.32933
4667,-80.766304
4668,-74.745705
4669,-73.40677
4670,-74.745705
4671,-76.32933
4672,-74.745705
4673,-90.3087
4674,-78.26753
4675,-72.24693
4676,-78.26753
4677,-78.26753
4678,-76.32933
4679,-74.745705
4680,-84.28813
4681,-72.24693
4682,-74.745705
4683,-74.745705
4684,-80.766304
4685,-73.40677
4686,-90.3087
4687,-76.32933
4688,-70.30873
4689,-76.32933
4690,-74.745705
4691,-72.24693
4692,-78.26753
4693,-76.32933
4694,-71.223885
4695,-76.32933
4696,-76.32933
4697,-80.766304
4698,-74.745705
4699,-90.3087
4700,-74.745705
4701,-73.40677
4702,-76.32933
4703,-74.745705
4704,-76.32933
4705,-84.28813
4706,-74.745705
4707,-78.26753
4708,-73.40677
4709,-78.26753
4710,-76.32933
4711,-76.32933
4712,-84.28813
4713,-70.30873
4714,-76.32933
4715,-80.766304
4716,-78.26753
4717,-74.745705
4718,-80.766304
4719,-76.32933
4720,-71.223885
4721,-73.40677
4722,-80.766304
4723,-74.745705
4724,-84.28813
4725,-90.3087
4726,-70.30873
4727,-76.32933
4728,-78.26753
4729,-74.745705
4730,-76.32933
4731,-90.3087
4732,-74.745705
4733,-73.40677
4734,-73.40677
4735,-84.28813
4736,-76.32933
4737,-84.28813
4738,-84.28813
4739,-70.30873
4740,-74.745705
4741,-80.766304
4742,-73.40677
4743,-76.32933
4744,-90.3087
4745,-71.223885
4746,-74.745705
4747,-76.32933
4748,-80.766304
4749,-74.745705
4750,-84.28813
4751,-73.40677
4752,-69.48088
4753,-74.745705
4754,-80.766304
4755,-76.32933
4756,-76.32933
4757,-76.32933
4758,-72.24693
4759,-73.40677
4760,-76.32933
4761,-78.26753
4762,-74.745705
4763,-90.3087
4764,-74.745705
4765,-73.40677
4766,-78.26753
4767,-76.32933
4768,-72.24693
4769,-76.32933
4770,-80.766304
4771,-71.223885
4772,-76.32933
4773,-84.28813
4774,-78.26753
4775,-80.766304
4776,-90.3087
4777,-72.24693
4778,-72.24693
4779,-80.766304
4780,-76.32933
4781,-72.24693
4782,-80.766304
4783,-73.40677
4784,-74.745705
4785,-76.32933
4786,-80.766304
4787,-73.40677
4788,-78.26753
4789,-80.766304
4790,-70.30873
4791,-74.745705
4792,-80.766304
4793,-76.32933
4794,-76.32933
4795,-84.28813
4796,-73.40677
4797,-72.24693
4798,-73.40677
4799,-80.766304
4800,-72.24693
4801,-80.766304
4802,-84.28813
4803,-71.223885
4804,-78.26753
4805,-80.766304
4806,-76.32933
4807,-76.32933
4808,-80.766304
4809,-71.223885
4810,-74.745705
4811,-76.32933
4812,-80.766304
4813,-74.745705
4814,-84.28813
4815,-76.32933
4816,-70.30873
4817,-76.32933
4818,-78.26753
4819,-76.32933
4820,-74.745705
4821,-76.32933
4822,-72.24693
4823,-73.40677
4824,-78.26753
4825,-74.745705
4826,-73.40677
4827,-200.00002
4828,-73.40677
4829,-72.24693
4830,-76.32933
4831,-78.26753
4832,-74.745705
4833,-76.32933
4834,-73.40677
4835,-74.745705
4836,-76.32933
4837,-76.32933
4838,-78.26753
4839,-80.766304
4840,-84.28813
4841,-72.24693
4842,-72.24693
4843,-78.26753
4844,-84.28813
4845,-74.745705
4846,-84.28813
4847,-73.40677
4848,-72.24693
4849,-74.745705
4850,-80.766304
4851,-73.40677
4852,-80.766304
4853,-90.3087
4854,-71.223885
4855,-78.26753
4856,-78.26753
4857,-73.40677
4858,-72.24693
4859,-80.766304
4860,-73.40677
4861,-74.745705
4862,-80.766304
4863,-80.766304
4864,-74.745705
4865,-90.3087
4866,-78.26753
4867,-73.40677
4868,-78.26753
4869,-76.32933
4870,-76.32933
4871,-74.745705
4872,-76.32933
4873,-72.24693
4874,-72.24693
4875,-80.766304
4876,-78.26753
4877,-78.26753
4878,-84.28813
4879,-74.745705
4880,-72.24693
4881,-78.26753
4882,-80.766304
4883,-74.745705
4884,-76.32933
4885,-73.40677
4886,-72.24693
4887,-76.32933
4888,-78.26753
4889,-78.26753
4890,-74.745705
4891,-200.00002
4892,-72.24693
4893,-73.40677
4894,-78.26753
4895,-84.28813
4896,-78.26753
4897,-78.26753
4898,-74.745705
4899,-74.745705
4900,-74.745705
4901,-80.766304
4902,-74.745705
4903,-76.32933
4904,-90.3087
4905,-71.223885
4906,-76.32933
4907,-78.26753
4908,-84.28813
4909,-74.745705
4910,-84.28813
4911,-76.32933
4912,-72.24693
4913,-73.40677
4914,-78.26753
4915,-74.745705
4916,-90.3087
4917,-84.28813
4918,-71.223885
4919,-76.32933
4920,-80.766304
4921,-73.40677
4922,-74.745705
4923,-84.28813
4924,-74.745705
4925,-76.32933
4926,-73.40677
4927,-78.26753
4928,-76.32933
4929,-78.26753
4930,-76.32933
4931,-72.24693
4932,-78.26753
4933,-84.28813
4934,-76.32933
4935,-78.26753
4936,-80.766304
4937,-71.223885
4938,-73.40677
4939,-76.32933
4940,-78.26753
4941,-72.24693
4942,-90.3087
4943,-78.26753
4944,-73.40677
4945,-80.766304
4946,-78.26753
4947,-76.32933
4948,-80.766304
4949,-78.26753
4950,-73.40677
4951,-73.40677
4952,-78.26753
4953,-76.32933
4954,-76.32933
4955,-200.00002
4956,-72.24693
4957,-73.40677
4958,-76.32933
4959,-80.766304
4960,-74.745705
4961,-78.26753
4962,-73.40677
4963,-76.32933
4964,-74.745705
4965,-80.766304
4966,-76.32933
4967,-76.32933
4968,-200.00002
4969,-72.24693
4970,-74.745705
4971,-78.26753
4972,-78.26753
4973,-73.40677
4974,-90.3087
4975,-72.24693
4976,-72.24693
4977,-78.26753
4978,-84.28813
4979,-74.745705
4980,-80.766304
4981,-90.3087
4982,-70.30873
4983,-74.745705
4984,-84.28813
4985,-74.745705
4986,-73.40677
4987,-78.26753
4988,-73.40677
4989,-73.40677
4990,-74.745705
4991,-80.766304
4992,-73.40677
4993,-84.28813
4994,-73.40677
4995,-72.24693
4996,-80.766304
4997,-80.766304
4998,-78.26753
4999,-78.26753
5000,-78.26753
5001,-71.223885
5002,-74.745705
5003,-78.26753
5004,-78.26753
5005,-76.32933
5006,-84.28813
5007,-76.32933
5008,-71.223885
5009,-74.745705
5010,-74.745705
5011,-74.745705
5012,-78.26753
5013,-78.26753
5014,-72.24693
5015,-73.40677
5016,-84.28813
5017,-78.26753
5018,-76.32933
5019,-90.3087
5020,-73.40677
5021,-73.40677
5022,-80.766304
5023,-76.32933
5024,-73.40677
5025,-80.766304
5026,-71.223885
5027,-73.40677
5028,-74.745705
5029,-74.745705
5030,-73.40677
5031,-84.28813
5032,-90.3087
5033,-71.223885
5034,-78.26753
5035,-80.766304
5036,-74.745705
5037,-73.40677
5038,-78.26753
5039,-74.745705
5040,-78.26753
5041,-74.745705
5042,-80.766304
5043,-78.26753
5044,-80.766304
5045,-80.766304
5046,-71.223885
5047,-74.745705
5048,-78.26753
5049,-71.223885
5050,-74.745705
5051,-76.32933
5052,-73.40677
5053,-76.32933
5054,-78.26753
5055,-90.3087
5056,-74.745705
5057,-90.3087
5058,-78.26753
5059,-71.223885
5060,-78.26753
5061,-74.745705
5062,-74.745705
5063,-76.32933
5064,-84.28813
5065,-78.26753
5066,-72.24693
5067,-80.766304
5068,-80.766304
5069,-74.745705
5070,-200.00002
5071,-76.32933
5072,-72.24693
5073,-76.32933
5074,-76.32933
5075,-73.40677
5076,-78.26753
5077,-78.26753
5078,-73.40677
5079,-72.24693
5080,-84.28813
5081,-78.26753
5082,-73.40677
5083,-90.3087
5084,-72.24693
5085,-73.40677
5086,-76.32933
5087,-84.28813
5088,-73.40677
5089,-80.766304
5090,-73.40677
5091,-76.32933
5092,-76.32933
5093,-74.745705
5094,-74.745705
5095,-76.32933
5096,-84.28813
5097,-71.223885
5098,-73.40677
5099,-84.28813
5100,-76.32933
5101,-72.24693
5102,-78.26753
5103,-73.40677
5104,-76.32933
5105,-76.32933
5106,-90.3087
5107,-74.745705
5108,-90.3087
5109,-80.766304
5110,-70.30873
5111,-76.32933
5112,-76.32933
5113,-74.745705
5114,-74.745705
5115,-80.766304
5116,-74.745705
5117,-76.32933
5118,-80.766304
5119,-78.26753
5120,-76.32933
5121,-84.28813
5122,-74.745705
5123,-71.223885
5124,-78.26753
5125,-84.28813
5126,-76.32933
5127,-78.26753
5128,-80.766304
5129,-73.40677
5130,-72.24693
5131,-80.766304
5132,-80.766304
5133,-73.40677
5134,-200.00002
5135,-76.32933
5136,-73.40677
5137,-80.766304
5138,-78.26753
5139,-76.32933
5140,-78.26753
5141,-74.745705
5142,-72.24693
5143,-76.32933
5144,-74.745705
5145,-74.745705
5146,-78.26753
5147,-90.3087
5148,-71.223885
5149,-72.24693
5150,-84.28813
5151,-78.26753
5152,-76.32933
5153,-78.26753
5154,-74.745705
5155,-74.745705
5156,-76.32933
5157,-90.3087
5158,-78.26753
5159,-84.28813
5160,-200.00002
5161,-72.24693
5162,-73.40677
5163,-80.766304
5164,-76.32933
5165,-73.40677
5166,-84.28813
5167,-73.40677
5168,-73.40677
5169,-78.26753
5170,-80.766304
5171,-76.32933
5172,-90.3087
5173,-78.26753
5174,-72.24693
5175,-78.26753
5176,-78.26753
5177,-78.26753
5178,-78.26753
5179,-78.26753
5180,-73.40677
5181,-76.32933
5182,-76.32933
5183,-80.766304
5184,-74.745705
5185,-80.766304
5186,-76.32933
5187,-72.24693
5188,-73.40677
5189,-76.32933
5190,-72.24693
5191,-78.26753
5192,-80.766304
5193,-72.24693
5194,-74.745705
5195,-78.26753
5196,-78.26753
5197,-74.745705
5198,-90.3087
5199,-73.40677
5200,-73.40677
5201,-78.26753
5202,-78.26753
5203,-73.40677
5204,-78.26753
5205,-80.766304
5206,-73.40677
5207,-74.745705
5208,-74.745705
5209,-74.745705
5210,-76.32933
5211,-90.3087
5212,-72.24693
5213,-71.223885
5214,-78.26753
5215,-73.40677
5216,-71.223885
5217,-80.766304
5218,-73.40677
5219,-73.40677
5220,-72.24693
5221,-78.26753
5222,-80.766304
5223,-78.26753
5224,-90.3087
5225,-71.223885
5226,-73.40677
5227,-78.26753
5228,-78.26753
5229,-73.40677
5230,-78.26753
5231,-70.30873
5232,-73.40677
5233,-74.745705
5234,-76.32933
5235,-71.223885
5236,-84.28813
5237,-84.28813
5238,-71.223885
5239,-76.32933
5240,-78.26753
5241,-73.40677
5242,-76.32933
5243,-200.00002
5244,-73.40677
5245,-73.40677
5246,-78.26753
5247,-80.766304
5248,-74.745705
5249,-90.3087
5250,-76.32933
5251,-73.40677
5252,-76.32933
5253,-84.28813
5254,-78.26753
5255,-78.26753
5256,-78.26753
5257,-74.745705
5258,-74.745705
5259,-78.26753
5260,-80.766304
5261,-72.24693
5262,-80.766304
5263,-73.40677
5264,-76.32933
5265,-78.26753
5266,-78.26753
5267,-76.32933
5268,-76.32933
5269,-72.24693
5270,-73.40677
5271,-73.40677
5272,-78.26753
5273,-78.26753
5274,-76.32933
5275,-84.28813
5276,-71.223885
5277,-74.745705
5278,-78.26753
5279,-76.32933
5280,-74.745705
5281,-84.28813
5282,-74.745705
5283,-76.32933
5284,-73.40677
5285,-78.26753
5286,-73.40677
5287,-84.28813
5288,-200.00002
5289,-71.223885
5290,-74.745705
5291,-78.26753
5292,-76.32933
5293,-73.40677
5294,-84.28813
5295,-72.24693
5296,-73.40677
5297,-73.40677
5298,-90.3087
5299,-72.24693
5300,-80.766304
5301,-84.28813
5302,-72.24693
5303,-76.32933
5304,-78.26753
5305,-76.32933
5306,-76.32933
5307,-76.32933
5308,-73.40677
5309,-74.745705
5310,-74.745705
5311,-80.766304
5312,-73.40677
5313,-200.00002
5314,-74.745705
5315,-72.24693
5316,-80.766304
5317,-78.26753
5318,-73.40677
5319,-78.26753
5320,-76.32933
5321,-73.40677
5322,-74.745705
5323,-76.32933
5324,-84.28813
5325,-74.745705
5326,-84.28813
5327,-72.24693
5328,-74.745705
5329,-90.3087
5330,-78.26753
5331,-72.24693
5332,-84.28813
5333,-76.32933
5334,-72.24693
5335,-73.40677
5336,-78.26753
5337,-73.40677
5338,-74.745705
5339,-200.00002
5340,-73.40677
5341,-74.745705
5342,-78.26753
5343,-74.745705
5344,-73.40677
5345,-76.32933
5346,-72.24693
5347,-72.24693
5348,-74.745705
5349,-80.766304
5350,-73.40677
5351,-80.766304
5352,-84.28813
5353,-71.223885
5354,-78.26753
5355,-76.32933
5356,-76.32933
5357,-76.32933
5358,-90.3087
5359,-78.26753
5360,-74.745705
5361,-78.26753
5362,-84.28813
5363,-71.223885
5364,-84.28813
5365,-84.28813
5366,-70.30873
5367,-74.745705
5368,-80.766304
5369,-74.745705
5370,-80.766304
5371,-84.28813
5372,-74.745705
5373,-78.26753
5374,-76.32933
5375,-84.28813
5376,-74.745705
5377,-90.3087
5378,-76.32933
5379,-73.40677
5380,-78.26753
5381,-76.32933
5382,-72.24693
5383,-78.26753
5384,-74.745705
5385,-73.40677
5386,-76.32933
5387,-78.26753
5388,-76.32933
5389,-73.40677
5390,-200.00002
5391,-72.24693
5392,-76.32933
5393,-80.766304
5394,-74.745705
5395,-74.745705
5396,-76.32933
5397,-76.32933
5398,-72.24693
5399,-74.745705
5400,-84.28813
5401,-76.32933
5402,-78.26753
5403,-90.3087
5404,-72.24693
5405,-70.30873
5406,-78.26753
5407,-76.32933
5408,-73.40677
5409,-84.28813
5410,-74.745705
5411,-73.40677
5412,-78.26753
5413,-80.766304
5414,-74.745705
5415,-84.28813
5416,-84.28813
5417,-72.24693
5418,-73.40677
5419,-80.766304
5420,-84.28813
5421,-72.24693
5422,-76.32933
5423,-73.40677
5424,-72.24693
5425,-74.745705
5426,-90.3087
5427,-74.745705
5428,-80.766304
5429,-78.26753
5430,-71.223885
5431,-78.26753
5432,-76.32933
5433,-76.32933
5434,-78.26753
5435,-76.32933
5436,-72.24693
5437,-73.40677
5438,-78.26753
5439,-80.766304
5440,-72.24693
5441,-84.28813
5442,-73.40677
5443,-72.24693
5444,-84.28813
5445,-80.766304
5446,-72.24693
5447,-78.26753
5448,-80.766304
5449,-73.40677
5450,-78.26753
5451,-80.766304
5452,-76.32933
5453,-72.24693
5454,-200.00002
5455,-73.40677
5456,-74.745705
5457,-80.766304
5458,-78.26753
5459,-73.40677
5460,-84.28813
5461,-80.766304
5462,-74.745705
5463,-74.745705
5464,-84.28813
5465,-74.745705
5466,-76.32933
5467,-90.3087
5468,-72.24693
5469,-73.40677
5470,-78.26753
5471,-80.766304
5472,-73.40677
5473,-80.766304
5474,-76.32933
5475,-73.40677
5476,-73.40677
5477,-80.766304
5478,-73.40677
5479,-80.766304
5480,-90.3087
5481,-70.30873
5482,-74.745705
5483,-78.26753
5484,-76.32933
5485,-76.32933
5486,-90.3087
5487,-76.32933
5488,-74.745705
5489,-80.766304
5490,-76.32933
5491,-72.24693
5492,-90.3087
5493,-76.32933
5494,-72.24693
5495,-78.26753
5496,-76.32933
5497,-73.40677
5498,-76.32933
5499,-84.28813
5500,-70.30873
5501,-72.24693
5502,-76.32933
5503,-80.766304
5504,-74.745705
5505,-90.3087
5506,-76.32933
5507,-72.24693
5508,-78.26753
5509,-78.26753
5510,-73.40677
5511,-74.745705
5512,-74.745705
5513,-76.32933
5514,-72.24693
5515,-78.26753
5516,-76.32933
5517,-74.745705
5518,-200.00002
5519,-73.40677
5520,-73.40677
5521,-76.32933
5522,-84.28813
5523,-73.40677
5524,-78.26753
5525,-78.26753
5526,-72.24693
5527,-73.40677
5528,-80.766304
5529,-73.40677
5530,-80.766304
5531,-90.3087
5532,-71.223885
5533,-76.32933
5534,-78.26753
5535,-72.24693
5536,-74.745705
5537,-80.766304
5538,-72.24693
5539,-72.24693
5540,-76.32933
5541,-78.26753
5542,-72.24693
5543,-84.28813
5544,-90.3087
5545,-72.24693
5546,-80.766304
5547,-84.28813
5548,-76.32933
5549,-74.745705
5550,-84.28813
5551,-76.32933
5552,-76.32933
5553,-74.745705
5554,-80.766304
5555,-73.40677
5556,-84.28813
5557,-78.26753
5558,-71.223885
5559,-73.40677
5560,-78.26753
5561,-73.40677
5562,-76.32933
5563,-78.26753
5564,-73.40677
5565,-76.32933
5566,-78.26753
5567,-80.766304
5568,-78.26753
5569,-200.00002
5570,-74.745705
5571,-72.24693
5572,-78.26753
5573,-76.32933
5574,-73.40677
5575,-78.26753
5576,-76.32933
5577,-72.24693
5578,-78.26753
5579,-80.766304
5580,-80.766304
5581,-74.745705
5582,-200.00002
5583,-72.24693
5584,-72.24693
5585,-78.26753
5586,-78.26753
5587,-74.745705
5588,-84.28813
5589,-76.32933
5590,-78.26753
5591,-72.24693
5592,-78.26753
5593,-76.32933
5594,-78.26753
5595,-200.00002
5596,-72.24693
5597,-76.32933
5598,-76.32933
5599,-78.26753
5600,-76.32933
5601,-84.28813
5602,-73.40677
5603,-73.40677
5604,-73.40677
5605,-84.28813
5606,-74.745705
5607,-84.28813
5608,-84.28813
5609,-72.24693
5610,-80.766304
5611,-84.28813
5612,-76.32933
5613,-73.40677
5614,-80.766304
5615,-74.745705
5616,-73.40677
5617,-76.32933
5618,-84.28813
5619,-78.26753
5620,-200.00002
5621,-78.26753
5622,-69.48088
5623,-78.26753
5624,-90.3087
5625,-73.40677
5626,-80.766304
5627,-80.766304
5628,-72.24693
5629,-73.40677
5630,-76.32933
5631,-84.28813
5632,-74.745705
5633,-200.00002
5634,-76.32933
5635,-72.24693
5636,-80.766304
5637,-78.26753
5638,-74.745705
5639,-78.26753
5640,-80.766304
5641,-72.24693
5642,-73.40677
5643,-78.26753
5644,-80.766304
5645,-74.745705
5646,-90.3087
5647,-72.24693
5648,-73.40677
5649,-78.26753
5650,-76.32933
5651,-74.745705
5652,-78.26753
5653,-74.745705
5654,-73.40677
5655,-78.26753
5656,-80.766304
5657,-78.26753
5658,-80.766304
5659,-84.28813
5660,-74.745705
5661,-74.745705
5662,-80.766304
5663,-78.26753
5664,-73.40677
5665,-90.3087
5666,-73.40677
5667,-72.24693
5668,-73.40677
5669,-78.26753
5670,-74.745705
5671,-80.766304
5672,-78.26753
5673,-70.30873
5674,-78.26753
5675,-84.28813
5676,-78.26753
5677,-74.745705
5678,-78.26753
5679,-70.30873
5680,-74.745705
5681,-76.32933
5682,-84.28813
5683,-73.40677
5684,-80.766304
5685,-76.32933
5686,-71.223885
5687,-76.32933
5688,-78.26753
5689,-74.745705
5690,-80.766304
5691,-76.32933
5692,-73.40677
5693,-76.32933
5694,-80.766304
5695,-200.00002
5696,-74.745705
